# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 100, mean observations per image: 2279.6300000000001
29 0.81533430439776222 -4.4279031424722661e-05 -0.57313850616207329 -0.082111039853917808 0.35794932817890524 0.26667764246771225 -2.4846677364375287 29 1280.jpg
28 0.83593708465577399 0.0013137696738473527 -0.5429662486418263 -0.079969477566582375 0.33523895451562086 0.27025835861866959 -2.4889623736568329 28 1270.jpg
27 0.86236295355505099 0.0022396534398255847 -0.50052245027264319 -0.076173466911699669 0.19537472836850964 0.28255541159832098 -2.5268822102583988 27 1260.jpg
26 0.88962936008441984 0.0028678024424332003 -0.45105195842880602 -0.071438842253184809 -0.015728900555869053 0.29397892078328425 -2.5670600979617899 26 1250.jpg
25 0.91470129849044057 0.004541425417032661 -0.39858258556945064 -0.066579519943111412 -0.25403556481406403 0.31097585828335372 -2.5888823625897777 25 1240.jpg
24 0.95281719739621829 0.010673793125314936 -0.29801587310080474 -0.056674490437049301 -0.71992905335468615 0.35946884277454383 -2.5061042035122179 23 1220.jpg
23 0.98184853663958338 0.015446034178988958 -0.18414867279781938 -0.042709921957924162 -1.2576306637834169 0.36483947167521602 -2.1821450575526593 21 1200.jpg
22 0.93572841420047748 0.0072370748161634246 -0.34723668447463968 -0.061535717766387624 -0.48773979600875955 0.33213079186981687 -2.5670975517206065 24 1230.jpg
21 0.9680385987325697 0.012620097350366021 -0.24539493340052429 -0.050232769862934915 -0.97294444369917121 0.36377883691844143 -2.3884877363738024 22 1210.jpg
20 0.99163338705508575 0.017570981931368669 -0.12301232071894264 -0.034963627142590374 -1.4999900160838888 0.34547612640125541 -1.9219244063553631 20 1190.jpg
19 0.99711830616075403 0.019111311570979683 -0.068100728612039849 -0.027425026010108329 -1.653713165947301 0.32255558857266525 -1.6770587323909401 19 1180.jpg
18 0.99718631814973102 0.017080259249469969 0.072813758687983135 -0.0050860775340628777 -1.7445650347329731 0.22628443894962474 -1.0250206914425291 16 1150.jpg
17 0.99941491437027241 0.018692192108352677 -0.020255830296549971 -0.02025172159207712 -1.7257888749668735 0.29401625160809475 -1.4629187920865785 18 1170.jpg
16 0.99939203802544307 0.017935011591061204 0.027201640350986368 -0.012408080141405585 -1.750924364340072 0.25414142922682192 -1.242729069024024 17 1160.jpg
15 0.99325464026395471 0.017213660920128611 0.11465440287146708 0.0018103519094349804 -1.7073911445884877 0.21205399777237016 -0.85309980292886822 15 1140.jpg
14 0.9895362851527334 0.017931729587060703 0.1429545319270944 0.0077714375536435502 -1.6392576159227765 0.19240395717948011 -0.7387100179269489 14 1130.jpg
1 0.99999966574390675 -6.8990882109563998e-05 -0.000809892007816166 8.8471852760709242e-05 0.61688635460730834 0.14561898626274547 -0.8862535698247751 1 1000.jpg
2 0.99926393251033507 0.0055460605048774049 0.03781202527260151 0.0033294356339842414 0.22539395782550725 0.17142066682996485 -0.94221603697004741 3 1020.jpg
3 0.99733904611646507 0.011580377005438987 0.071696198022903099 0.0063543016116842039 -0.14512289430889017 0.18266164286578057 -0.97479716037741493 5 1040.jpg
4 0.99837562806437108 0.0090226708480381605 0.056026753767226226 0.0050694733599420507 0.051661196280362129 0.18277202165424358 -0.95944047509290398 4 1030.jpg
5 0.99985233328846101 0.0027421259579634236 0.016920260074089845 0.0012235856635998189 0.41908681163265193 0.15612703269016442 -0.93359262759372963 2 1010.jpg
6 0.99565821571780799 0.01477452668934756 0.091558975923859212 0.0079614547986518128 -0.3507799756541104 0.20573839492864265 -0.9593124352928869 6 1050.jpg
7 0.99190117547774437 0.016717822045044909 0.12539710063591986 0.011319879153245109 -0.72419345827134918 0.20015416459013172 -0.84768498591826846 8 1070.jpg
8 0.98779022015422246 0.018184598552602124 0.15429150573510014 0.011572925349669567 -1.3743404172131533 0.17284490782604714 -0.6409048314958723 12 1110.jpg
9 0.99377951217115823 0.016308978428091876 0.1097093083071593 0.010008300667525781 -0.52582935663459773 0.20499629283149315 -0.90917009263030013 7 1060.jpg
10 0.98805590238255758 0.017788838021765195 0.15260005130744828 0.011929599732993795 -1.2486313974160608 0.17347637339949087 -0.64098909265673976 11 1100.jpg
11 0.98998445341005148 0.017994987635084687 0.13952919600613661 0.011771401288538793 -0.93382178043767294 0.19837040429090844 -0.75896934304092534 9 1080.jpg
12 0.98861561293460931 0.017116147499070984 0.1490063303520639 0.011971669546413306 -1.1163458375787561 0.18043833167825069 -0.68225306889571224 10 1090.jpg
13 0.9879672338182095 0.018123570127298438 0.15322695669892786 0.010666810592734666 -1.519050350887313 0.16727529483335582 -0.6751109992436034 13 1120.jpg
30 0.79895911229439598 -0.00055387451600143027 -0.59562178383794417 -0.083058537926432766 0.32662404035978865 0.27428051914748502 -2.4932449303818056 30 1290.jpg
31 0.76569802921823926 0.0010261866461761134 -0.63851583943146339 -0.077479015142200541 -0.075913930970500323 0.27487130826942802 -3.1932259920551598 36 1350.jpg
32 0.78562012043388951 -0.00048825306054237836 -0.61307788937803365 -0.083284389498665345 0.29124461886057046 0.27696572683888793 -2.5174871621828281 31 1300.jpg
33 0.76539518919304961 0.00062111168989488323 -0.63858259546522278 -0.079887967487626971 0.1449448908114451 0.30861682221451103 -2.8485114069418049 34 1330.jpg
34 0.77615445677602468 -0.00034292028149777461 -0.62518497540096141 -0.082023704898608815 0.26577061768133486 0.27666981891781328 -2.5798451205728061 32 1310.jpg
35 0.76901739595646623 0.00061034885401064088 -0.63402846204789065 -0.0813620396978747 0.21692128695956706 0.28689688951674447 -2.7020858573357063 33 1320.jpg
36 0.76506654237358585 0.00072014912033753432 -0.63911390524386857 -0.078778697943682807 0.053473929341313439 0.30300218829352454 -3.006264804848291 35 1340.jpg
37 0.77417122590568499 0.0016262445071222873 -0.62872304992978523 -0.073236567338186537 -0.42741732106137592 0.24693587598258568 -3.5794358265572006 38 1370.jpg
38 0.76835528575658829 0.0014238470163494372 -0.63551897267625024 -0.075787616917998193 -0.25179858250088494 0.2717679848401765 -3.3920419274436489 37 1360.jpg
39 0.77808096387637371 0.0020713392874704387 -0.62408799125322345 -0.07141360080745196 -0.54627183187833384 0.23655941135522759 -3.8198105437238494 39 1380.jpg
40 0.78059048953736621 0.002168860900959314 -0.62116915104397352 -0.069445442453170567 -0.63206244833070424 0.24692224021367232 -4.0651793813749935 40 1390.jpg
41 0.78121408682210691 0.0021983732198444313 -0.62050849239632222 -0.068329558537512727 -0.7012206673897432 0.23216185775266587 -4.3072093143804357 41 1400.jpg
42 0.78194030355521638 0.002529235919280148 -0.61967988163803589 -0.067526357333344611 -0.78493767985951335 0.23017130528907062 -4.5863953919938689 42 1410.jpg
43 0.78251494820550893 0.0026624036463194149 -0.61914354659379489 -0.065761205531918748 -0.85230408389071788 0.22521020434863301 -4.8540416075994335 43 1420.jpg
44 0.77992123352979248 0.0023788374113355116 -0.62245340253188397 -0.065337372907224064 -0.84405578981474794 0.2068689675595313 -5.1258450766786412 44 1430.jpg
45 0.75426556297096681 0.0018865367564088844 -0.65309660767835342 -0.067414557286867169 -0.36941675755311121 0.239043997584754 -5.7560994988534189 46 1450.jpg
46 0.77090137001256065 0.0027432950346766662 -0.63351362492806218 -0.066060874014930257 -0.67367579786289122 0.22837060444065568 -5.4531950409833021 45 1440.jpg
47 0.71899009802662306 0.0012055784650061457 -0.69139977692557919 -0.070838788721229659 0.26621817799582076 0.29366328982693823 -6.3801082456767055 48 1470.jpg
48 0.73569212570768294 0.0017748866940365611 -0.67369527230135307 -0.069918710140704401 -0.044166378004341825 0.25130021400863578 -6.0796292320655407 47 1460.jpg
49 0.70237352459177893 0.00077686665495508417 -0.70817940238074129 -0.071782744962688716 0.59516850483908423 0.32848393822984873 -6.6373571855279421 49 1480.jpg
50 0.68388017067381668 0.00053638779260664984 -0.72589820550466189 -0.07334452735139059 1.0101594314428419 0.41223354946171703 -6.9033066318880083 50 1490.jpg
51 0.60844084131751419 -0.0013332665323771888 -0.78969801260600347 -0.078581256692149284 2.5622672320477013 0.55091465501573245 -7.4431803734096977 53 1520.jpg
52 0.66155429855934589 0.00062218716775337668 -0.74612471778916145 -0.075122755838855901 1.4891399317062828 0.48460040276861938 -7.1168329013332912 51 1500.jpg
53 0.63569182940201752 -7.0308047834391848e-05 -0.76803788431783615 -0.077548058266321815 2.0081586207697213 0.51417639415274097 -7.306523286342288 52 1510.jpg
54 0.58100062861296065 -0.0013449253227888118 -0.8099034177734723 -0.080578623753878517 3.1568931393043647 0.56494197224410703 -7.5039568000592967 54 1530.jpg
55 0.70013663308414098 -0.010985986400727699 -0.71278129842830207 -0.040383458584793669 -1.7014905064422006 -0.57718778401771764 5.9232758978610098 55 540.jpg
56 0.70063691078813628 -0.0066107868857172691 -0.71206911142863039 -0.044964400221171118 -1.7509963148009668 -0.66722874168114488 5.6643271276768745 56 550.jpg
57 0.7038412425429531 -0.0030836833497098464 -0.70877977555805827 -0.047214679417095264 -1.7369720266218371 -0.69651512426943785 5.458028896757197 57 560.jpg
58 0.70988877866311895 0.00086060807654742119 -0.70256557802985919 -0.049586186075295489 -1.6516891496314345 -0.74201549779207798 5.2727488458870928 58 570.jpg
59 0.71529969688293193 0.0044655390066579226 -0.69689172367081875 -0.051655862006949237 -1.5593516862501209 -0.77892500762803629 5.0781597665213196 59 580.jpg
